Regiao;Estado;Cod_Munic;Cod_escola;Localizacao;Dependencia_administrativa;TotalApr;1a;2a;3a;4a;Nao-seriado;MED_CAT_0;MED_01_CAT_0;MED_02_CAT_0;MED_03_CAT_0;MED_04_CAT_0
Sudeste;ES;3204559;32032277;Urbana;Estadual;96,8;94,9;97,8;98,1;--;--;23,5;24,7;25,5;19,1;--
Sudeste;ES;3204559;32032579;Rural;Estadual;85,1;87;77,8;100;--;--;26,9;32;25;14,3;--
Sudeste;ES;3204559;32032633;Urbana;Estadual;92,2;91,1;90,2;96,6;--;--;8,9;8,9;10,3;7,1;--
Sudeste;ES;3204559;32032641;Rural;Privada;95,9;96,2;92;100;--;--;6,8;15,4;0;4,3;--
Sudeste;ES;3204559;32081340;Rural;Federal;90,3;83,2;93,3;100;--;--;21,5;21,7;21,2;21,7;--
Sudeste;ES;3204559;32094604;Urbana;Estadual;100,0;100;100;100;--;--;21,3;26,1;20;14,3;--
Sudeste;ES;3204609;32032951;Urbana;Estadual;87,3;79,5;89,8;96,6;--;--;24,3;30,9;23,4;14,4;--
Sudeste;ES;3204609;32033478;Urbana;Estadual;90,1;82,4;88,9;100;--;--;26,1;33,9;32,8;8,5;--
Sudeste;ES;3204609;32033486;Rural;Federal;91,2;88,6;89;98,5;--;--;32,3;33,9;33,5;27,7;--
Sudeste;ES;3204609;32086008;Urbana;Privada;100,0;100;100;100;--;--;0;0;0;0;--
Sudeste;ES;3204658;32014236;Urbana;Estadual;94,9;91,8;98,7;95,2;--;--;19,3;18,8;24,4;13,1;--
Sudeste;ES;3204708;32007876;Urbana;Estadual;91,1;87;90,5;100;--;--;12,4;19,6;8,1;4,8;--
Sudeste;ES;3204708;32007930;Rural;Privada;100,0;100;100;100;100;--;6,3;6,5;5,7;6,3;6,9
Sudeste;ES;3204708;32008236;Urbana;Estadual;96,3;91,3;100;96,6;--;--;9,5;12,5;6,7;10;--
Sudeste;ES;3204708;32082274;Urbana;Estadual;97,3;95,3;98,1;99,3;--;--;14;15,2;15,6;9,9;--
Sudeste;ES;3204807;32058268;Urbana;Estadual;95,7;98;95,1;92,5;--;--;27,3;24,8;34,1;21,2;--
Sudeste;ES;3204906;32017995;Urbana;Estadual;78,2;78,2;--;--;--;--;30;30;--;--;--
Sudeste;ES;3204906;32018096;Urbana;Estadual;92,3;88,2;94,1;98;--;--;25,4;35;23,8;6,3;--
Sudeste;ES;3204906;32018100;Urbana;Estadual;97,5;96,1;98,8;97,8;--;--;22,7;30,9;14,8;23,5;--
Sudeste;ES;3204906;32018134;Urbana;Privada;96,9;96,2;94,3;100;--;--;3,9;5,7;0;5;--
Sudeste;ES;3204906;32018169;Urbana;Estadual;97,3;99;95,4;97,3;--;--;31,3;34,6;31,2;27,5;--
Sudeste;ES;3204906;32019050;Urbana;Estadual;98,0;97,5;100;96,9;--;--;21,6;34,8;19,4;5,9;--
Sudeste;ES;3204906;32019459;Urbana;Estadual;92,6;93;89,7;96;--;--;23,2;33,9;17,2;18,9;--
Sudeste;ES;3204906;32064101;Urbana;Privada;100,0;100;100;100;--;--;11,6;7,7;6,3;21,4;--
Sudeste;ES;3204906;32070594;Urbana;Privada;99,2;100;100;97,1;--;--;12,1;8,5;19;8,6;--
Sudeste;ES;3204906;32078722;Urbana;Estadual;87,1;83,8;84,2;95,6;--;--;25,1;27,2;24,8;22,4;--
Sudeste;ES;3204906;32079605;Urbana;Federal;98,3;98,4;98,5;96,5;100;--;17,1;10,6;20,9;18,6;18,5
Sudeste;ES;3204906;32097603;Urbana;Privada;97,6;92,3;100;100;--;--;3,6;3,7;7,7;0;--
Sudeste;ES;3204955;32033400;Rural;Estadual;100,0;100;100;100;--;--;9,8;2,7;17,9;10,8;--
Sudeste;ES;3204955;32033540;Urbana;Estadual;97,9;97,1;96,7;100;--;--;15,5;16,7;16,1;13,3;--
Sudeste;ES;3205002;32035500;Urbana;Estadual;74,8;74,2;73;78,7;--;--;40,5;43,1;40,6;35,4;--
Sudeste;ES;3205002;32035519;Urbana;Estadual;93,6;88,8;95;98,5;--;--;32,3;36,6;32,5;25,5;--
Sudeste;ES;3205002;32035527;Urbana;Estadual;91,5;90,3;86,6;97,8;--;--;12,7;12,8;11,8;13,4;--
Sudeste;ES;3205002;32035870;Urbana;Privada;98,4;96;100;100;--;--;4,7;0;12;0;--
Sudeste;ES;3205002;32036205;Urbana;Estadual;93,9;91,9;94,4;95,8;--;--;30,5;37,5;34,8;16,9;--
Sudeste;ES;3205002;32036442;Urbana;Estadual;93,7;89,4;97;97,6;--;--;30,5;39,4;25,4;22,9;--
Sudeste;ES;3205002;32036523;Urbana;Estadual;91,2;89,8;87,8;96,9;--;--;23,7;24,6;26;20,2;--
Sudeste;ES;3205002;32036531;Urbana;Estadual;73,7;69,1;70,5;85,3;--;--;29,2;37,7;25,6;21,1;--
Sudeste;ES;3205002;32036558;Urbana;Estadual;76,8;64,9;77,2;94,1;--;--;33,5;38;33;27,7;--
Sudeste;ES;3205002;32036566;Urbana;Estadual;78,7;76,1;75;90,9;--;--;36,6;43;39,9;16,2;--
Sudeste;ES;3205002;32036582;Urbana;Estadual;91,5;87,8;91,3;98,7;--;--;16,9;21,4;13,8;11,5;--
Sudeste;ES;3205002;32036671;Urbana;Privada;98,6;96,6;100;100;--;--;2,9;1,7;4,3;2,9;--
Sudeste;ES;3205002;32037163;Urbana;Estadual;99,7;99,4;100;100;--;--;7,7;8,1;9,3;5,7;--
Sudeste;ES;3205002;32037180;Urbana;Estadual;82,2;81;77,8;90;--;--;31,6;38;32,7;22,1;--
Sudeste;ES;3205002;32037260;Urbana;Estadual;95,5;91,4;97;100;--;--;35;37,9;36,6;28,4;--
Sudeste;ES;3205002;32037350;Urbana;Estadual;83,2;78,9;76,9;93,5;--;--;45,6;58,3;36,4;33,3;--
Sudeste;ES;3205002;32037368;Urbana;Estadual;88,8;88,5;83,6;95,5;--;--;29,3;35,6;31,4;17;--
Sudeste;ES;3205002;32065248;Urbana;Privada;98,6;96,7;100;100;--;--;4,9;3,3;3,9;9,1;--
Sudeste;ES;3205002;32065264;Urbana;Estadual;86,7;85,5;85,9;90,4;--;--;32,3;42,7;25,9;21,6;--
Sudeste;ES;3205002;32065310;Urbana;Privada;100,0;100;100;100;--;--;6,8;0;6,7;23,1;--
Sudeste;ES;3205002;32065353;Urbana;Privada;96,9;94,8;100;96,8;--;--;4,7;1,7;7,7;6,5;--
Sudeste;ES;3205002;32065370;Urbana;Estadual;77,0;68,6;81,3;88,7;--;--;35,2;45;34,6;16,5;--
Sudeste;ES;3205002;32066333;Urbana;Estadual;95,1;94,2;93,5;98,4;--;--;35,9;39,3;35,1;31,7;--
Sudeste;ES;3205002;32066880;Urbana;Privada;100,0;100;100;100;--;--;8,7;10;8,6;7,1;--
Sudeste;ES;3205002;32074425;Urbana;Estadual;87,5;84,2;87,4;96;--;--;22,5;27,3;23,6;9,5;--
Sudeste;ES;3205002;32075979;Urbana;Federal;92,9;96,2;95,8;90,3;--;68,8;33,5;34,3;27,8;38,7;--
Sudeste;ES;3205002;32077831;Urbana;Privada;100,0;100;--;100;--;--;0;0;--;0;--
Sudeste;ES;3205002;32079320;Urbana;Privada;96,7;97,7;95,4;97,4;--;--;10,2;13,6;8,3;8,9;--
Sudeste;ES;3205002;32081618;Urbana;Estadual;84,6;74,2;90,5;100;--;--;31,8;38,1;27,6;21,4;--
Sudeste;ES;3205002;32082223;Urbana;Estadual;99,4;100;97,7;100;--;--;17,2;14,9;19,2;18,8;--
Sudeste;ES;3205002;32082754;Urbana;Privada;100,0;100;100;100;--;--;7,7;8,3;8,8;4,6;--
Sudeste;ES;3205002;32134010;Urbana;Estadual;89,0;85,1;88,9;97,9;--;--;28,1;33,6;28,1;16,5;--
Sudeste;ES;3205010;32023014;Urbana;Estadual;96,0;91,9;97,8;99,5;--;--;13,7;20,2;13,6;5,5;--
Sudeste;ES;3205010;32079842;Rural;Estadual;91,5;89,2;89,9;95,9;--;--;15,7;22,7;16,4;5,6;--
Sudeste;ES;3205036;32058918;Urbana;Estadual;93,5;93,7;88,7;100;--;--;25,3;29,6;27,1;12,2;--
Sudeste;ES;3205036;32059310;Urbana;Estadual;100,0;100;100;100;--;--;20,2;25,5;15;18,5;--
Sudeste;ES;3205036;32078170;Urbana;Estadual;94,2;91,3;94,5;100;--;--;19,9;27,6;15,6;8,3;--
Sudeste;ES;3205069;32030142;Urbana;Estadual;100,0;100;--;--;--;--;20;20;--;--;--
Sudeste;ES;3205069;32030177;Urbana;Estadual;87,2;81,4;86,6;96,5;--;--;15,2;24,1;14,6;2,6;--
Sudeste;ES;3205069;32071957;Urbana;Privada;100,0;100;100;100;--;--;6,5;7,1;6,3;6,3;--
Sudeste;ES;3205069;32073739;Urbana;Privada;100,0;100;--;--;--;--;7,1;7,1;--;--;--
Sudeste;ES;3205069;32115032;Urbana;Federal;90,6;86,1;93,5;94,3;--;--;12,9;10,9;17,2;10,7;--
Sudeste;ES;3205101;32037775;Urbana;Estadual;97,1;95,1;98,2;99,2;--;--;18,2;21,2;17,4;14;--
Sudeste;ES;3205101;32037791;Urbana;Estadual;93,7;90,3;94,9;96,6;--;--;22,2;29,5;17;18,4;--
Sudeste;ES;3205101;32065027;Urbana;Estadual;92,6;89,7;88,2;98,5;--;--;40,2;54,4;35,4;31,9;--
Sudeste;ES;3205101;32065043;Urbana;Estadual;98,8;97,9;100;100;--;--;20,8;19;25;21,4;--
Sudeste;ES;3205101;32065051;Urbana;Estadual;96,3;94,2;96,2;98,9;--;--;29,3;33,3;35,8;17;--
Sudeste;ES;3205101;32081804;Urbana;Federal;94,3;95;92,8;95,9;--;--;32,6;25,9;38,6;33,3;--
Sudeste;ES;3205150;32006330;Urbana;Estadual;86,3;79,4;84,7;100;--;--;13,6;21,6;6,6;7;--
Sudeste;ES;3205150;32007000;Rural;Estadual;97,1;95,2;95,2;100;--;--;13,8;12;12,5;16,1;--
Sudeste;ES;3205176;32008503;Urbana;Estadual;89,3;90,8;81,9;97,5;--;--;13,6;16,8;15,9;3,8;--
Sudeste;ES;3205200;32038160;Urbana;Privada;97,1;--;95,9;100;--;--;2,8;--;2,7;3,2;--
Sudeste;ES;3205200;32038178;Urbana;Privada;99,6;100;98,7;100;--;--;1,6;0;1,3;3,6;--
Sudeste;ES;3205200;32038194;Urbana;Privada;100,0;100;100;100;--;--;2,4;7,7;0;0;--
Sudeste;ES;3205200;32038224;Urbana;Privada;97,6;93,9;99,1;100;--;--;2,7;1;3,8;3,3;--
Sudeste;ES;3205200;32038240;Urbana;Privada;91,9;85,3;93,4;100;--;--;5,4;6,8;4,6;4,3;--
Sudeste;ES;3205200;32038330;Urbana;Privada;100,0;100;100;100;--;--;11,1;23,1;5,3;0;--
Sudeste;ES;3205200;32038461;Urbana;Estadual;86,0;86;--;--;--;--;43,2;43,2;--;--;--
Sudeste;ES;3205200;32038488;Urbana;Estadual;65,6;55,1;64,4;86,5;--;--;44,4;57,8;40,1;24,1;--
Sudeste;ES;3205200;32038496;Urbana;Estadual;84,5;79,2;85,9;96,5;--;--;25,2;34,1;18,6;14,8;--
Sudeste;ES;3205200;32038500;Urbana;Estadual;80,2;80,9;75,6;85,9;--;--;32,1;37,9;27,8;25;--
Sudeste;ES;3205200;32038526;Urbana;Privada;96,8;97;93,9;100;--;--;9,2;6,1;6,1;15,6;--
Sudeste;ES;3205200;32038534;Urbana;Estadual;99,3;98,4;100;100;--;--;29,7;32;33,3;20,7;--
Sudeste;ES;3205200;32038720;Urbana;Privada;94,5;90,5;95,2;100;--;--;5,7;9,5;0;9,1;--
Sudeste;ES;3205200;32038755;Urbana;Estadual;96,4;96,3;94,9;98,1;--;--;12,9;14,4;12;12,2;--
Sudeste;ES;3205200;32038852;Urbana;Estadual;83,6;79,4;86,4;90;--;--;31,3;40,1;25,9;17,4;--
Sudeste;ES;3205200;32038941;Urbana;Estadual;94,0;92;93,8;96,4;--;--;23,4;24,3;27,9;17,4;--
Sudeste;ES;3205200;32039026;Urbana;Privada;100,0;100;100;100;--;--;5,9;3,3;10;3,1;--
Sudeste;ES;3205200;32039050;Urbana;Privada;92,5;88,4;95;100;--;--;8,9;9,5;10;5,9;--
Sudeste;ES;3205200;32039085;Urbana;Estadual;96,9;96,8;95,7;98,4;--;--;16,9;24,6;15,5;7,5;--
Sudeste;ES;3205200;32039352;Urbana;Estadual;96,0;93,5;97,6;100;--;--;24,4;25;30,6;15;--
Sudeste;ES;3205200;32039387;Urbana;Estadual;94,8;92,8;94,5;100;--;--;34,8;44,4;30,4;19,5;--
Sudeste;ES;3205200;32039395;Urbana;Privada;96,4;92,2;97,3;100;--;--;7,6;7,7;6,8;8,5;--
Sudeste;ES;3205200;32039409;Urbana;Estadual;84,6;83,1;80,6;93,9;--;--;27,9;35,4;26;15,5;--
Sudeste;ES;3205200;32039417;Urbana;Estadual;99,5;99;100;100;--;--;19,7;16,8;20,3;26,1;--
Sudeste;ES;3205200;32039450;Urbana;Privada;78,6;85;77,8;69,2;--;--;14,3;15,8;20;7,7;--
Sudeste;ES;3205200;32039565;Urbana;Estadual;90,4;87,9;89,8;96,7;--;--;34,1;35,9;36;27,7;--
Sudeste;ES;3205200;32039603;Urbana;Estadual;98,3;96,1;100;100;--;--;31,5;37,9;35,5;14;--
Sudeste;ES;3205200;32039654;Urbana;Privada;100,0;100;100;100;--;--;5;5,1;7,1;2,9;--
Sudeste;ES;3205200;32039832;Urbana;Privada;98,4;99;97,2;99;--;--;6,4;4;6,4;8,8;--
Sudeste;ES;3205200;32039867;Urbana;Estadual;97,8;96,9;96,9;100;--;--;23,1;34;18,7;14;--
Sudeste;ES;3205200;32039875;Urbana;Estadual;97,4;97,5;95,2;100;--;--;22,8;32,8;22,6;12,3;--
Sudeste;ES;3205200;32039883;Urbana;Estadual;100,0;100;100;100;--;--;37,7;37,8;35,7;40;--
Sudeste;ES;3205200;32062648;Urbana;Estadual;90,3;87,9;88,3;94,1;--;--;19,2;23,7;23,2;12,1;--
Sudeste;ES;3205200;32063440;Urbana;Privada;97,9;97,1;97,2;100;--;--;5,9;5,4;5,1;8;--
Sudeste;ES;3205200;32063512;Urbana;Privada;99,5;98,7;100;100;--;--;5,1;5,4;5;4,9;--
Sudeste;ES;3205200;32063563;Urbana;Privada;92,9;86,7;95,3;100;--;--;5,6;9,8;2,3;2,6;--
Sudeste;ES;3205200;32065523;Urbana;Privada;95,8;95;97,6;--;--;--;4,8;5,7;2,4;--;--
Sudeste;ES;3205200;32068336;Urbana;Privada;93,2;92,6;87,9;100;--;--;6,5;11,1;6,1;3;--
Sudeste;ES;3205200;32073968;Urbana;Privada;100,0;100;100;100;--;--;9,1;5,6;22,2;5,9;--
Sudeste;ES;3205200;32076169;Urbana;Privada;99,1;98;98,9;100;--;--;2,7;1,9;4,9;1,9;--
Sudeste;ES;3205200;32076606;Urbana;Privada;91,3;95,2;83,3;100;--;--;11,8;21,1;9,7;5,6;--
Sudeste;ES;3205200;32078498;Urbana;Federal;97,5;96,3;98,9;97,3;--;--;20;8,4;28,4;23;--
Sudeste;ES;3205200;32079230;Urbana;Estadual;89,9;83,1;92,4;98;--;--;32,1;36,8;36,2;18,3;--
Sudeste;ES;3205200;32079931;Urbana;Privada;90,8;88;86,7;100;--;--;17,3;20,8;11,1;20;--
Sudeste;ES;3205200;32081634;Urbana;Estadual;98,0;99,1;94,7;97,8;--;--;21,6;18,2;34,7;16,7;--
Sudeste;ES;3205200;32083343;Urbana;Privada;98,7;96,1;100;100;--;--;3,2;0,8;5,9;2,7;--
Sudeste;ES;3205200;32083386;Urbana;Privada;100,0;100;100;100;--;--;5,6;9,1;0;0;--
Sudeste;ES;3205309;32039948;Urbana;Privada;95,2;91,9;100;100;--;--;7,8;8,1;6,3;9,1;--
Sudeste;ES;3205309;32039956;Urbana;Privada;95,4;91,2;96,6;100;--;--;10,2;5,7;13,8;12,5;--
Sudeste;ES;3205309;32039980;Urbana;Privada;93,2;92,5;96,8;91,4;--;--;7,9;10;2,9;8,6;--
Sudeste;ES;3205309;32039999;Urbana;Privada;93,5;100;80;100;--;--;11,3;14,8;14,3;0;--
Sudeste;ES;3205309;32040032;Urbana;Privada;99,5;98,7;100;100;--;--;0,5;0;1,9;0;--
Sudeste;ES;3205309;32040040;Urbana;Privada;99,2;100;98,4;100;--;--;3;2,9;4,8;0;--
Sudeste;ES;3205309;32040067;Urbana;Estadual;78,9;78;70,3;91,1;--;--;20,6;22,8;23,9;13,7;--
Sudeste;ES;3205309;32040075;Urbana;Privada;98,2;96,9;97;100;--;--;4,4;3;5,6;4,4;--
Sudeste;ES;3205309;32040083;Urbana;Privada;94,1;87,2;96,7;100;--;--;6,1;5,1;3,6;9,4;--
Sudeste;ES;3205309;32040210;Urbana;Privada;88,5;79,2;92,9;100;--;--;3,8;4,2;0;7,1;--
Sudeste;ES;3205309;32040288;Urbana;Estadual;86,8;83,7;90,9;90,9;--;--;35,2;32,6;40;36,4;--
Sudeste;ES;3205309;32040334;Urbana;Estadual;91,4;85,8;91,6;96,1;--;--;21,9;23,9;24,2;18,2;--
Sudeste;ES;3205309;32040695;Urbana;Estadual;70,9;78,3;65;69,6;--;--;35,8;33,3;35,7;38;--
Sudeste;ES;3205309;32040725;Urbana;Estadual;63,8;47,2;67,7;86,6;--;--;37,8;47,9;29,5;33,7;--
Sudeste;ES;3205309;32040733;Urbana;Estadual;85,6;77,2;88,5;94,3;--;--;15,5;22;10,3;13;--
Sudeste;ES;3205309;32040784;Urbana;Estadual;93,1;87,6;96,6;97;--;--;19,1;21,4;17,6;17,8;--
Sudeste;ES;3205309;32041152;Urbana;Privada;98,4;97,8;97,2;100;--;--;0,4;0;0;1,1;--
Sudeste;ES;3205309;32041209;Urbana;Federal;83,0;81,7;79,6;81,6;86,7;100;25,2;15,5;35,8;25,6;24,3
Sudeste;ES;3205309;32041373;Urbana;Privada;98,6;100;96,2;100;--;--;10,3;14,3;3,6;13,6;--
Sudeste;ES;3205309;32041390;Urbana;Privada;100,0;100;100;100;--;--;9,1;9,2;7,6;10,4;--
Sudeste;ES;3205309;32041411;Urbana;Privada;100,0;100;100;100;--;--;2,1;1,8;2,5;2;--
Sudeste;ES;3205309;32041446;Urbana;Privada;97,0;93,1;100;100;--;--;10,8;6,9;13,6;14,3;--
Sudeste;ES;3205309;32041560;Urbana;Estadual;83,3;76,5;84,5;97,1;--;--;27,6;37,6;23,9;10,2;--
Sudeste;ES;3205309;32041640;Urbana;Estadual;89,2;86,9;86,1;97,7;--;--;21,5;18,6;24,4;22,8;--
Sudeste;ES;3205309;32063199;Urbana;Estadual;85,2;81,6;82,6;96;--;--;22,7;28,2;23,5;11,3;--
Sudeste;ES;3205309;32070144;Urbana;Privada;98,9;--;98,4;100;--;--;8,9;--;8,1;10,7;--
Sudeste;ES;3205309;32074964;Urbana;Privada;97,5;96,3;96,2;100;--;--;2,9;1,2;4,8;2,6;--
Sudeste;ES;3205309;32077610;Urbana;Privada;98,9;97,1;98,7;100;--;--;4;3,8;2,6;5,1;--
Sudeste;ES;3205309;32078510;Urbana;Privada;98,4;97,6;97,7;100;--;--;3,5;5,6;0,8;4;--
Sudeste;ES;3205309;32078684;Urbana;Privada;99,5;98,8;100;100;--;--;3,9;3,4;2,7;5,9;--
Sudeste;ES;3205309;32079338;Urbana;Estadual;95,0;93,9;91,9;98,3;--;--;12,5;15,4;11,7;10,3;--
Sudeste;ES;3205309;32079974;Urbana;Privada;98,1;94,1;100;100;--;--;3,8;2,9;4,5;3,6;--
Sudeste;ES;3205309;32081391;Urbana;Estadual;87,8;83,6;90,6;95,5;--;--;27;28,4;28,2;20,8;--
Sudeste;ES;3205309;32082193;Urbana;Privada;100,0;100;--;--;--;--;15,4;15,4;--;--;--
Sudeste;RJ;3300100;33036594;Urbana;Estadual;85,9;89,4;82,4;85,5;--;--;30,3;32;34,4;22,7;--
Sudeste;RJ;3300100;33036632;Urbana;Estadual;60,8;46,4;66,7;72,1;--;--;58,3;64,4;55,6;53,5;--
Sudeste;RJ;3300100;33036640;Urbana;Estadual;67,3;66,5;69,1;66,7;--;--;46,4;45,4;49,5;45,1;--
Sudeste;RJ;3300100;33036659;Urbana;Privada;99,0;100;97,2;100;--;--;3,7;7;0;3,4;--
Sudeste;RJ;3300100;33036667;Urbana;Federal;96,1;97,5;98,4;93,5;--;--;82,8;85,1;88,9;77,4;--
Sudeste;RJ;3300100;33036691;Urbana;Estadual;87,4;86;87,2;89;--;--;23,1;30;20;19,2;--
Sudeste;RJ;3300100;33036713;Urbana;Estadual;86,1;90,7;80,3;87,2;--;--;26,4;32,2;26,7;17;--
Sudeste;RJ;3300100;33037027;Urbana;Estadual;79,3;76,3;77,7;86,5;--;--;34,3;37,2;30,5;34,9;--
Sudeste;RJ;3300100;33037230;Urbana;Estadual;80,0;79;79,8;82,7;--;--;28,4;33,6;27,8;16,3;--
Sudeste;RJ;3300100;33037337;Urbana;Estadual;80,1;84,4;70,8;84,7;--;--;29;35,7;26,9;22,1;--
Sudeste;RJ;3300100;33098018;Rural;Estadual;90,5;--;--;90,5;--;--;100;--;--;100;--
Sudeste;RJ;3300100;33098077;Urbana;Estadual;74,5;72,8;71,9;82;--;--;37,9;44,9;31,7;34,9;--
Sudeste;RJ;3300100;33098085;Urbana;Estadual;73,3;72,4;71,8;75,7;--;--;49,2;51,4;51,6;43,8;--
Sudeste;RJ;3300100;33125449;Rural;Estadual;82,5;76,3;88,6;83,3;--;--;50;46,3;60,5;40;--
Sudeste;RJ;3300100;33133794;Urbana;Privada;95,9;84,6;100;100;--;--;9,4;18,8;14,3;0;--
Sudeste;RJ;3300100;33135860;Rural;Estadual;77,1;65,7;78,9;100;--;--;35,2;34,3;42,1;29,4;--
Sudeste;RJ;3300100;33138737;Urbana;Privada;100,0;100;100;100;--;--;9,5;17,9;8;0;--
Sudeste;RJ;3300100;33138745;Urbana;Privada;98,6;93,3;100;100;--;--;8,3;0;3,6;17,2;--
Sudeste;RJ;3300100;33156913;Urbana;Privada;97,8;95,5;100;100;--;--;0;0;0;0;--
Sudeste;RJ;3300100;33164541;Urbana;Privada;92,5;86,2;96,6;100;--;--;4,3;6,7;3,3;0;--
Sudeste;RJ;3300100;33172030;Urbana;Privada;100,0;100;100;100;--;--;13,5;5,6;26,7;0;--
Sudeste;RJ;3300100;33192197;Urbana;Privada;100,0;100;100;100;--;--;12,2;10;18,8;6,7;--
Sudeste;RJ;3300100;33225001;Urbana;Privada;100,0;100;100;100;--;--;5,4;14,3;0;0;--
Sudeste;RJ;3300100;33225605;Urbana;Privada;95,7;89,3;100;100;--;--;5,7;7,1;11,1;0;--
Sudeste;RJ;3300159;33004749;Urbana;Estadual;93,9;94,1;93,2;94,5;--;--;19,5;21,2;19;18,5;--
Sudeste;RJ;3300159;33095647;Urbana;Estadual;100,0;100;100;100;--;--;12,1;12,3;10,3;13,9;--
Sudeste;RJ;3300209;33026360;Urbana;Privada;96,2;97,1;90,3;100;--;--;4,5;5;3,1;5,1;--
Sudeste;RJ;3300209;33026378;Urbana;Privada;100,0;100;100;100;--;--;7,6;0;26,7;3,2;--
Sudeste;RJ;3300209;33026386;Urbana;Estadual;81,0;72,7;78,9;89;--;--;43,8;51,9;49;31,6;--
Sudeste;RJ;3300209;33026394;Urbana;Estadual;78,9;80,2;77,3;78,9;--;--;54,9;54;55,3;55,8;--
Sudeste;RJ;3300209;33026408;Urbana;Estadual;91,3;88,1;94,7;93,9;--;--;33,8;39,9;30,8;24,4;--
Sudeste;RJ;3300209;33026432;Urbana;Estadual;84,3;81,6;82,3;89,6;--;--;35,3;36,9;34,2;34,7;--
Sudeste;RJ;3300209;33026440;Urbana;Estadual;92,0;95,1;87;93,8;--;--;31,9;34,3;35;22,9;--
Sudeste;RJ;3300209;33026726;Rural;Estadual;89,6;85,7;89,5;94,6;--;--;42,5;44,1;42,1;41,1;--
Sudeste;RJ;3300209;33026734;Rural;Estadual;89,7;90,9;87,5;90,5;--;--;45,5;50;45,8;39,1;--
Sudeste;RJ;3300209;33026874;Rural;Estadual;73,9;68,4;73,3;82,7;--;--;44,7;45,8;37,3;50;--
Sudeste;RJ;3300209;33113564;Urbana;Privada;100,0;--;--;100;--;--;7,1;--;--;7,1;--
Sudeste;RJ;3300209;33128499;Urbana;Privada;100,0;100;100;100;--;--;7,6;8,7;6,3;8,8;--
Sudeste;RJ;3300209;33151296;Urbana;Privada;100,0;100;100;100;--;--;15,9;18,8;8,3;21,7;--
Sudeste;RJ;3300209;33164711;Urbana;Privada;88,0;80,4;88,9;100;--;--;6,8;5,4;10,7;5,9;--
Sudeste;RJ;3300209;33166951;Urbana;Privada;99,3;100;97,9;100;--;--;10,7;11,4;10,2;10,6;--
Sudeste;RJ;3300209;33168202;Urbana;Privada;95,8;93,5;97,2;97,8;--;--;3,8;4,3;7,1;0;--
Sudeste;RJ;3300209;33183759;Urbana;Estadual;100,0;100;100;100;--;--;20,9;20,8;23,7;16,7;--
Sudeste;RJ;3300209;33186413;Urbana;Privada;92,0;100;71,4;100;--;--;8;18,2;0;0;--
Sudeste;RJ;3300225;33016836;Urbana;Estadual;86,5;89,6;82,9;86,8;--;--;39,6;34,2;42,6;44,1;--
Sudeste;RJ;3300225;33183716;Urbana;Estadual;93,8;85,7;100;100;--;--;14,7;17,9;12,5;12,5;--
Sudeste;RJ;3300233;33027820;Urbana;Estadual;68,5;66,8;64,9;75,7;--;--;40;42,2;39,5;36,7;--
Sudeste;RJ;3300233;33125554;Urbana;Privada;96,2;100;87,5;100;--;--;7,5;13,3;6,3;4,5;--
Sudeste;RJ;3300233;33138249;Urbana;Municipal;77,0;69,3;81;78,2;100;--;33,7;33,2;25,5;43,9;19
Sudeste;RJ;3300233;33167397;Urbana;Municipal;61,9;64,9;43,8;75;--;--;79,4;76,5;80;81,8;--
Sudeste;RJ;3300233;33175233;Urbana;Privada;100,0;100;100;100;--;--;11,9;17,6;20;0;--
Sudeste;RJ;3300233;33191930;Urbana;Privada;100,0;--;100;100;--;--;5;--;6,9;0;--
Sudeste;RJ;3300258;33027102;Urbana;Estadual;96,9;92,2;98,3;100;--;--;25,1;37,6;19;18,5;--
Sudeste;RJ;3300258;33027129;Urbana;Privada;85,1;84,6;82,4;100;--;--;14,9;11,5;17,6;25;--
Sudeste;RJ;3300258;33027137;Urbana;Estadual;97,2;98;96,9;96,2;--;--;42,2;50,3;37,4;35,1;--
Sudeste;RJ;3300258;33128260;Urbana;Privada;84,3;83,3;70;94,1;--;--;2;0;0;5,9;--
Sudeste;RJ;3300258;33142661;Urbana;Privada;91,8;85,7;94,4;100;--;--;7,7;13,6;0;9,1;--
Sudeste;RJ;3300308;33034273;Urbana;Estadual;89,8;78,6;92,3;100;--;--;44,7;40,5;51,2;42,5;--
Sudeste;RJ;3300308;33034303;Urbana;Privada;89,3;85;81,3;98,2;--;--;8,9;9,2;9,1;8,5;--
Sudeste;RJ;3300308;33034311;Urbana;Estadual;89,5;86,8;86,8;96,9;--;--;39,5;46;40;30,6;--
Sudeste;RJ;3300308;33034320;Urbana;Estadual;89,9;87,3;89,7;92,8;--;--;35,3;38,8;36,1;30,8;--
Sudeste;RJ;3300308;33034443;Urbana;Estadual;92,8;93,9;86,5;97,9;--;--;27,3;22,7;33,3;26,4;--
Sudeste;RJ;3300308;33034494;Urbana;Estadual;72,8;66,4;72,2;83,8;--;--;54,7;63,1;53,8;42,9;--
Sudeste;RJ;3300308;33034508;Urbana;Estadual;97,0;93,8;100;100;--;--;42,9;47,1;25;50;--
Sudeste;RJ;3300308;33034540;Urbana;Estadual;88,0;86,2;84,6;94,7;--;--;23;25;22;20,6;--
