Regiao;Estado;Cod_Munic;Cod_escola;Localizacao;Dependencia_administrativa;TotalApr;TDI;DSU;ATU;AFD_Grupo_1
Sudeste;SP;3526902;35581124;Urbana;Estadual;86,8;9,1;100,0;38,5;52,0
Sudeste;SP;3526902;35811142;Urbana;Privada;99,2;0,8;100,0;32,3;54,0
Sudeste;SP;3526902;35901261;Urbana;Estadual;97,3;15,7;85,7;28,3;57,2
Sudeste;SP;3526902;35904016;Urbana;Estadual;87,4;9,7;98,3;40,3;52,2
Sudeste;SP;3526902;35909524;Urbana;Estadual;97,1;12,2;97,4;41,0;57,6
Sudeste;SP;3526902;35914927;Rural;Estadual;96,3;11,1;94,1;31,5;60,3
Sudeste;SP;3526902;35917837;Urbana;Estadual;94,7;9,0;100,0;26,8;75,0
Sudeste;SP;3526902;35920113;Urbana;Estadual;97,6;8,0;96,2;41,0;62,5
Sudeste;SP;3527009;35017437;Urbana;Estadual;86,3;29,9;88,9;17,6;56,5
Sudeste;SP;3527108;35026116;Urbana;Estadual;89,6;16,7;100,0;24,5;72,0
Sudeste;SP;3527108;35026128;Urbana;Estadual;89,1;7,9;96,8;40,2;42,7
Sudeste;SP;3527108;35026177;Urbana;Estadual;73,0;13,0;94,0;36,2;45,4
Sudeste;SP;3527108;35026189;Urbana;Estadual;92,7;5,0;100,0;30,0;65,2
Sudeste;SP;3527108;35115915;Urbana;Privada;100,0;3,3;100,0;20,0;54,3
Sudeste;SP;3527108;35115927;Urbana;Privada;100,0;0,8;100,0;25,4;49,4
Sudeste;SP;3527108;35115940;Urbana;Privada;98,5;2,8;100,0;35,3;59,6
Sudeste;SP;3527108;35130618;Urbana;Privada;99,4;0,6;100,0;29,5;72,7
Sudeste;SP;3527108;35294858;Urbana;Estadual;99,8;4,6;100,0;35,1;48,6
Sudeste;SP;3527108;35365051;Rural;Estadual;100,0;85,7;92,9;6,3;39,3
Sudeste;SP;3527108;35560649;Rural;Estadual;100,0;55,6;87,5;9,5;33,3
Sudeste;SP;3527207;35012944;Urbana;Estadual;72,0;23,0;97,3;35,8;61,6
Sudeste;SP;3527207;35012968;Urbana;Estadual;86,5;15,1;100,0;26,5;60,0
Sudeste;SP;3527207;35013109;Urbana;Estadual;94,5;14,2;100,0;22,1;50,6
Sudeste;SP;3527207;35013161;Urbana;Estadual;97,3;14,9;87,5;16,3;51,8
Sudeste;SP;3527207;35110693;Urbana;Privada;100,0;3,9;100,0;34,3;56,8
Sudeste;SP;3527207;35110700;Urbana;Privada;90,3;7,4;100,0;45,0;61,1
Sudeste;SP;3527207;35110723;Urbana;Privada;100,0;31,6;100,0;6,3;75,0
Sudeste;SP;3527207;35110747;Urbana;Privada;98,9;9,9;100,0;30,3;52,3
Sudeste;SP;3527207;35119817;Urbana;Privada;98,1;1,4;100,0;35,0;82,6
Sudeste;SP;3527207;35155100;Urbana;Privada;98,2;1,8;100,0;33,8;72,6
Sudeste;SP;3527207;35444340;Rural;Estadual;100,0;71,4;100,0;4,7;34,6
Sudeste;SP;3527207;35446208;Urbana;Estadual;97,2;10,0;100,0;33,7;51,0
Sudeste;SP;3527207;35901507;Urbana;Estadual;83,5;18,8;100,0;18,7;65,1
Sudeste;SP;3527207;35903127;Urbana;Estadual;92,4;6,6;100,0;32,8;56,3
Sudeste;SP;3527207;35922936;Rural;Estadual;98,1;4,7;100,0;35,7;23,7
Sudeste;SP;3527256;35030193;Urbana;Estadual;100,0;14,3;100,0;21,0;58,1
Sudeste;SP;3527306;35019458;Urbana;Estadual;87,9;9,5;97,9;35,8;54,2
Sudeste;SP;3527306;35019549;Urbana;Estadual;96,4;10,4;96,9;34,1;57,0
Sudeste;SP;3527306;35901271;Urbana;Estadual;92,2;12,5;100,0;30,4;66,9
Sudeste;SP;3527405;35030788;Urbana;Estadual;95,3;7,7;100,0;25,8;45,5
Sudeste;SP;3527405;35578915;Urbana;Estadual;96,5;6,3;100,0;21,0;58,3
Sudeste;SP;3527504;35025203;Urbana;Estadual;90,8;3,4;83,3;16,9;61,2
Sudeste;SP;3527603;35024223;Urbana;Estadual;87,3;24,7;98,5;28,9;60,9
Sudeste;SP;3527603;35301700;Urbana;Privada;100,0;3,3;100,0;10,0;50,0
Sudeste;SP;3527702;35030478;Urbana;Estadual;100,0;18,7;96,0;19,0;46,8
Sudeste;SP;3527801;35033455;Urbana;Estadual;96,2;6,1;94,4;23,3;35,0
Sudeste;SP;3527900;35033005;Urbana;Estadual;93,5;20,2;100,0;12,7;40,5
Sudeste;SP;3528007;35026050;Urbana;Estadual;88,4;15,4;94,4;31,8;59,9
Sudeste;SP;3528007;35044040;Urbana;Estadual;78,7;15,4;100,0;16,3;64,7
Sudeste;SP;3528007;35920587;Urbana;Estadual;95,3;12,0;100,0;25,0;64,6
Sudeste;SP;3528106;35027509;Urbana;Estadual;94,7;5,8;100,0;29,7;52,8
Sudeste;SP;3528205;35026906;Urbana;Estadual;96,2;10,1;100,0;24,8;44,4
Sudeste;SP;3528304;35030533;Urbana;Estadual;98,7;3,8;100,0;26,3;37,5
Sudeste;SP;3528403;35016081;Urbana;Estadual;95,9;22,3;97,75;31,2;55,0
Sudeste;SP;3528403;35049396;Urbana;Estadual;90,8;9,9;100,0;40,6;54,8
Sudeste;SP;3528403;35443657;Urbana;Estadual;100,0;6,3;100,0;36,6;68,6
Sudeste;SP;3528403;35903231;Urbana;Estadual;99,1;12,5;100,0;33,5;55,8
Sudeste;SP;3528403;35903243;Urbana;Estadual;96,9;19,8;94,7;33,1;27,3
Sudeste;SP;3528502;35004831;Urbana;Privada;100,0;0,0;100,0;6,5;57,7
Sudeste;SP;3528502;35005642;Urbana;Estadual;96,9;5,5;94,3;36,4;65,4
Sudeste;SP;3528502;35005685;Urbana;Estadual;91,2;11,3;91,3;31,6;56,1
Sudeste;SP;3528502;35005721;Urbana;Estadual;99,6;8,3;95,7;24,2;66,2
Sudeste;SP;3528502;35005733;Urbana;Estadual;100,0;10,1;100,0;19,8;63,6
Sudeste;SP;3528502;35005745;Urbana;Estadual;91,7;9,7;90,9;34,7;73,9
Sudeste;SP;3528502;35039445;Urbana;Estadual;95,6;13,3;96,0;27,7;68,1
Sudeste;SP;3528502;35140181;Urbana;Privada;100,0;0,0;100,0;22,0;77,8
Sudeste;SP;3528502;35158367;Urbana;Privada;100,0;0,9;100,0;37,0;69,4
Sudeste;SP;3528502;35169468;Urbana;Privada;100,0;4,3;100,0;15,3;51,6
Sudeste;SP;3528502;35197154;Urbana;Privada;97,5;2,5;100,0;27,0;63,0
Sudeste;SP;3528502;35501505;Urbana;Estadual;100,0;5,8;96,65;30,3;47,8
Sudeste;SP;3528502;35902366;Rural;Estadual;95,8;9,8;94,4;28,6;55,0
Sudeste;SP;3528502;35902378;Urbana;Estadual;97,4;10,2;100,0;25,4;42,5
Sudeste;SP;3528502;35902385;Urbana;Estadual;95,4;5,6;100,0;22,5;54,5
Sudeste;SP;3528502;35902652;Rural;Estadual;94,5;12,7;100,0;28,1;68,0
Sudeste;SP;3528502;35904934;Urbana;Estadual;93,4;7,2;90,9;23,0;75,9
Sudeste;SP;3528502;35908423;Urbana;Estadual;98,6;9,5;100,0;26,3;68,2
Sudeste;SP;3528601;35034400;Urbana;Estadual;100,0;6,2;97,1;27,9;55,3
Sudeste;SP;3528700;35032360;Urbana;Estadual;100,0;3,4;95,7;11,0;51,5
Sudeste;SP;3528809;35033017;Urbana;Estadual;98,2;2,6;100,0;23,0;64,3
Sudeste;SP;3528809;35033066;Urbana;Estadual;100,0;3,6;100,0;9,3;54,5
Sudeste;SP;3528809;35040186;Urbana;Estadual;100,0;0,0;100,0;9,0;62,2
Sudeste;SP;3528809;35176230;Urbana;Privada;100,0;2,4;100,0;13,7;55,8
Sudeste;SP;3528809;35905999;Urbana;Estadual;95,2;3,8;96,8;32,9;68,3
Sudeste;SP;3528858;35027900;Urbana;Estadual;97,8;5,6;94,7;18,0;66,7
Sudeste;SP;3528908;35030892;Urbana;Estadual;90,4;9,6;92,6;13,9;45,3
Sudeste;SP;3529005;35033561;Urbana;Estadual;91,8;7,6;100,0;32,5;45,5
Sudeste;SP;3529005;35033583;Urbana;Estadual;99,1;1,3;99,05;37,7;44,6
Sudeste;SP;3529005;35033637;Rural;Estadual;98,0;0,0;100,0;12,0;54,3
Sudeste;SP;3529005;35033698;Urbana;Estadual;95,7;6,4;95,2;26,7;44,4
Sudeste;SP;3529005;35033728;Urbana;Estadual;98,1;3,1;100,0;29,2;98,2
Sudeste;SP;3529005;35033753;Urbana;Estadual;93,4;5,0;100,0;20,2;52,1
Sudeste;SP;3529005;35033777;Urbana;Estadual;100,0;3,9;76,9;25,6;29,3
Sudeste;SP;3529005;35033819;Urbana;Estadual;97,7;7,2;94,4;33,5;54,3
Sudeste;SP;3529005;35033832;Urbana;Estadual;92,7;8,1;91,7;34,1;45,3
Sudeste;SP;3529005;35033856;Urbana;Estadual;95,2;3,9;98,1;33,2;53,4
Sudeste;SP;3529005;35043242;Urbana;Estadual;99,0;3,3;97,4;32,4;74,5
Sudeste;SP;3529005;35043254;Urbana;Estadual;96,5;4,8;94,6;29,8;56,9
Sudeste;SP;3529005;35043655;Urbana;Estadual;94,4;6,2;100,0;28,0;71,8
Sudeste;SP;3529005;35044568;Urbana;Estadual;83,3;8,9;93,8;33,1;63,9
Sudeste;SP;3529005;35047843;Urbana;Estadual;89,4;5,5;100,0;21,2;85,0
Sudeste;SP;3529005;35047855;Urbana;Estadual;96,0;6,2;95,0;38,7;54,7
Sudeste;SP;3529005;35117500;Urbana;Privada;96,8;1,6;100,0;46,9;69,1
Sudeste;SP;3529005;35117535;Urbana;Privada;95,9;1,0;100,0;32,7;76,7
Sudeste;SP;3529005;35117547;Urbana;Privada;99,6;1,2;100,0;26,9;54,1
Sudeste;SP;3529005;35117560;Urbana;Privada;98,4;2,5;100,0;33,5;58,5
Sudeste;SP;3529005;35117572;Urbana;Privada;99,0;0,6;100,0;40,0;63,9
Sudeste;SP;3529005;35117614;Urbana;Privada;100,0;7,2;100,0;32,3;62,2
Sudeste;SP;3529005;35124801;Urbana;Privada;98,7;2,1;100,0;39,5;70,7
Sudeste;SP;3529005;35126007;Urbana;Privada;100,0;3,6;100,0;64,3;60,5
Sudeste;SP;3529005;35126044;Urbana;Privada;100,0;1,0;95,5;35,0;59,7
Sudeste;SP;3529005;35150654;Urbana;Privada;98,3;10,3;100,0;19,3;55,3
Sudeste;SP;3529005;35173241;Urbana;Privada;100,0;1,6;91,7;20,7;58,3
Sudeste;SP;3529005;35268744;Urbana;Privada;100,0;6,7;100,0;10,0;42,3
Sudeste;SP;3529005;35342956;Urbana;Privada;100,0;5,4;75,0;32,3;67,3
Sudeste;SP;3529005;35474629;Urbana;Estadual;91,8;3,1;96,3;27,9;57,3
Sudeste;SP;3529005;35559581;Rural;Estadual;96,8;40,5;100,0;8,4;42,9
Sudeste;SP;3529005;35810095;Urbana;Privada;100,0;1,0;100,0;50,0;69,2
Sudeste;SP;3529005;35903693;Urbana;Estadual;69,5;8,7;95,5;31,7;71,1
Sudeste;SP;3529005;35907662;Urbana;Estadual;97,9;7,8;95,7;21,9;58,9
Sudeste;SP;3529005;35914198;Urbana;Estadual;90,6;7,2;92,3;30,5;36,2
Sudeste;SP;3529005;35923000;Urbana;Estadual;100,0;3,0;100,0;16,5;85,1
Sudeste;SP;3529104;35028332;Urbana;Estadual;96,0;1,9;100,0;17,7;48,5
Sudeste;SP;3529203;35032451;Urbana;Estadual;100,0;7,1;83,3;12,4;25,8
Sudeste;SP;3529203;35032475;Urbana;Estadual;88,8;9,2;97,1;29,2;45,6
Sudeste;SP;3529203;35032505;Urbana;Estadual;86,8;4,5;95,7;28,8;56,3
Sudeste;SP;3529203;35124126;Urbana;Privada;100,0;0,0;100,0;20,3;65,1
Sudeste;SP;3529203;35582323;Urbana;Privada;98,2;0,0;100,0;20,0;86,4
Sudeste;SP;3529302;35024934;Urbana;Estadual;97,3;3,7;100,0;23,1;74,0
Sudeste;SP;3529302;35024946;Urbana;Estadual;91,9;9,7;88,3;29,6;65,2
Sudeste;SP;3529302;35024958;Urbana;Estadual;100,0;2,9;80,0;24,9;72,0
Sudeste;SP;3529302;35025148;Urbana;Estadual;98,1;26,2;95,25;6,8;67,5
Sudeste;SP;3529302;35047909;Urbana;Estadual;99,4;9,4;92,3;23,9;62,1
Sudeste;SP;3529302;35079133;Urbana;Municipal;99,3;2,0;100,0;32,6;60,2
Sudeste;SP;3529302;35115373;Urbana;Privada;100,0;3,8;100,0;26,0;66,7
Sudeste;SP;3529302;35118552;Urbana;Privada;100,0;2,6;100,0;12,7;64,0
Sudeste;SP;3529302;35121319;Urbana;Privada;100,0;1,1;93,8;29,7;74,5
Sudeste;SP;3529302;35465859;Urbana;Privada;100,0;0,0;100,0;15,0;65,0
Sudeste;SP;3529302;35497381;Urbana;Estadual;98,1;5,1;100,0;32,4;76,8
Sudeste;SP;3529302;35585440;Urbana;Federal;96,2;6,8;100,0;32,7;86,2
Sudeste;SP;3529302;35907042;Urbana;Estadual;97,5;5,0;100,0;34,9;68,7
Sudeste;SP;3529401;35004998;Urbana;Privada;100,0;2,6;100,0;13,0;54,8
Sudeste;SP;3529401;35007560;Urbana;Estadual;98,2;2,0;95,0;28,5;54,1
Sudeste;SP;3529401;35007584;Urbana;Estadual;93,9;7,4;100,0;24,2;63,8
Sudeste;SP;3529401;35007596;Urbana;Estadual;91,4;6,2;100,0;35,6;60,6
Sudeste;SP;3529401;35007602;Urbana;Estadual;79,8;13,3;76,9;36,6;33,3
Sudeste;SP;3529401;35007648;Urbana;Estadual;96,0;2,9;78,3;26,0;63,0
Sudeste;SP;3529401;35007729;Urbana;Estadual;86,7;5,1;93,6;37,5;59,1
Sudeste;SP;3529401;35007742;Urbana;Estadual;93,7;11,6;100,0;25,9;62,7
Sudeste;SP;3529401;35007766;Urbana;Estadual;87,2;8,8;92,3;32,4;68,2
Sudeste;SP;3529401;35007791;Urbana;Estadual;90,6;4,1;94,65;32,7;73,7
Sudeste;SP;3529401;35007808;Urbana;Estadual;93,7;10,5;100,0;22,8;67,6
Sudeste;SP;3529401;35007821;Urbana;Estadual;75,1;14,5;91,4;40,2;56,3
Sudeste;SP;3529401;35007833;Urbana;Estadual;98,0;4,4;95,7;39,4;63,9
Sudeste;SP;3529401;35007845;Urbana;Estadual;91,7;10,8;93,3;22,4;69,5
Sudeste;SP;3529401;35037312;Urbana;Estadual;92,5;5,6;98,3;39,6;63,6
Sudeste;SP;3529401;35037321;Urbana;Estadual;84,7;11,8;100,0;34,7;76,2
Sudeste;SP;3529401;35038453;Urbana;Estadual;97,1;4,7;90,9;38,0;63,2
Sudeste;SP;3529401;35041973;Urbana;Estadual;89,0;8,2;93,5;37,3;65,2
Sudeste;SP;3529401;35043849;Urbana;Estadual;79,8;14,0;100,0;27,2;47,4
Sudeste;SP;3529401;35045081;Urbana;Estadual;96,6;6,7;83,8;38,1;56,5
Sudeste;SP;3529401;35108561;Urbana;Privada;100,0;1,1;100,0;29,0;61,3
Sudeste;SP;3529401;35108583;Urbana;Privada;100,0;3,6;100,0;33,6;90,7
Sudeste;SP;3529401;35108601;Urbana;Privada;93,7;2,2;100,0;29,7;65,9
Sudeste;SP;3529401;35108613;Urbana;Privada;100,0;2,5;100,0;39,3;43,5
Sudeste;SP;3529401;35125799;Urbana;Privada;99,2;0,8;100,0;24,4;60,3
Sudeste;SP;3529401;35125817;Urbana;Privada;99,0;0,2;95,7;35,0;66,2
Sudeste;SP;3529401;35150548;Urbana;Privada;100,0;2,0;100,0;25,0;65,6
Sudeste;SP;3529401;35150551;Urbana;Privada;100,0;0,0;100,0;15,5;50,0
Sudeste;SP;3529401;35185383;Urbana;Privada;100,0;1,1;100,0;23,5;73,1
Sudeste;SP;3529401;35260514;Urbana;Privada;100,0;0,0;100,0;16,0;42,9
Sudeste;SP;3529401;35286710;Urbana;Estadual;88,5;11,2;97,9;37,2;63,3
Sudeste;SP;3529401;35287994;Urbana;Estadual;99,6;4,3;100,0;38,3;71,4
Sudeste;SP;3529401;35412983;Urbana;Estadual;78,1;13,6;96,1;37,1;56,9
Sudeste;SP;3529401;35434164;Urbana;Estadual;86,0;13,5;100,0;36,0;71,6
Sudeste;SP;3529401;35464259;Urbana;Privada;100,0;0,0;87,5;24,0;66,7
Sudeste;SP;3529401;35810940;Urbana;Privada;96,2;1,9;100,0;26,3;53,5
Sudeste;SP;3529401;35901994;Urbana;Estadual;91,7;8,8;93,3;40,6;55,8
Sudeste;SP;3529401;35904715;Urbana;Estadual;90,6;6,4;92,6;28,8;52,4
Sudeste;SP;3529401;35904739;Urbana;Estadual;97,5;3,8;100,0;30,4;53,9
Sudeste;SP;3529401;35912384;Urbana;Estadual;87,5;11,3;92,3;32,8;62,3
Sudeste;SP;3529401;35923229;Urbana;Estadual;74,4;17,8;97,1;34,0;66,7
Sudeste;SP;3529401;35923400;Urbana;Estadual;96,2;5,1;100,0;28,3;58,6
Sudeste;SP;3529401;35923825;Urbana;Estadual;96,5;7,8;92,3;33,2;58,3
Sudeste;SP;3529401;35923837;Urbana;Estadual;92,8;7,0;92,9;32,5;41,0
Sudeste;SP;3529500;35027424;Urbana;Estadual;95,9;6,3;100,0;22,2;74,1
Sudeste;SP;3529609;35027005;Urbana;Estadual;99,0;7,8;90,9;20,4;47,3
Sudeste;SP;3529658;35027054;Urbana;Estadual;92,7;11,1;100,0;18,0;57,6
Sudeste;SP;3529708;35023218;Urbana;Estadual;94,0;18,4;100,0;29,2;60,0
Sudeste;SP;3529708;35023449;Rural;Estadual;95,4;7,5;100,0;38,3;32,2
Sudeste;SP;3529807;35025653;Urbana;Estadual;96,9;5,9;100,0;29,8;70,8
Sudeste;SP;3529807;35802463;Urbana;Privada;100,0;10,0;100,0;10,0;58,3
Sudeste;SP;3529906;35034861;Urbana;Estadual;98,6;6,6;100,0;19,0;57,4
Sudeste;SP;3529906;35034873;Urbana;Estadual;96,2;4,4;100,0;32,0;37,0
Sudeste;SP;3529906;35034940;Urbana;Estadual;96,3;3,2;100,0;20,7;64,7
Sudeste;SP;3529906;35035269;Urbana;Estadual;100,0;8,7;100,0;23,0;47,6
Sudeste;SP;3529906;35040265;Urbana;Estadual;96,5;7,1;93,3;28,3;67,6
Sudeste;SP;3529906;35900035;Urbana;Estadual;93,1;4,6;93,9;31,3;46,7
Sudeste;SP;3529906;35911884;Rural;Estadual;94,8;4,3;100,0;23,3;50,0
Sudeste;SP;3529906;35919561;Rural;Estadual;100,0;7,3;91,7;18,3;46,2
Sudeste;SP;3530003;35026943;Urbana;Estadual;98,3;7,7;100,0;21,7;35,5
Sudeste;SP;3530102;35029336;Urbana;Estadual;98,8;6,3;96,4;18,0;49,3
Sudeste;SP;3530102;35029427;Urbana;Estadual;96,5;4,5;94,4;31,0;64,2
Sudeste;SP;3530102;35029661;Urbana;Estadual;97,5;6,5;100,0;31,0;66,7
Sudeste;SP;3530102;35116579;Urbana;Privada;100,0;1,0;100,0;32,0;83,3
Sudeste;SP;3530102;35116580;Urbana;Privada;100,0;1,9;91,7;18,0;74,4
Sudeste;SP;3530201;35032852;Urbana;Estadual;100,0;0,0;94,1;8,7;55,4
Sudeste;SP;3530201;35032906;Urbana;Estadual;96,1;8,2;100,0;21,9;55,5
Sudeste;SP;3530201;35032918;Urbana;Estadual;100,0;1,9;100,0;17,7;59,5
Sudeste;SP;3530201;35032943;Urbana;Estadual;96,8;4,1;100,0;10,9;52,4
Sudeste;SP;3530201;35922559;Rural;Estadual;100,0;12,2;95,5;12,9;42,3
Sudeste;SP;3530201;35925810;Rural;Estadual;100,0;0,0;100,0;9,2;61,1
Sudeste;SP;3530300;35028472;Urbana;Estadual;99,4;6,6;100,0;34,5;69,9
Sudeste;SP;3530300;35028721;Rural;Estadual;96,7;6,7;97,05;29,8;41,5
Sudeste;SP;3530300;35028800;Urbana;Estadual;99,5;6,5;100,0;24,9;64,2
Sudeste;SP;3530300;35028812;Urbana;Estadual;99,0;11,2;100,0;38,6;57,0
Sudeste;SP;3530300;35047594;Urbana;Estadual;99,1;9,5;97,4;29,8;60,7
Sudeste;SP;3530300;35124886;Urbana;Privada;100,0;1,3;100,0;25,0;63,3
Sudeste;SP;3530300;35296235;Rural;Estadual;100,0;38,9;71,4;6,0;23,8
Sudeste;SP;3530300;35299194;Urbana;Privada;96,5;0,0;100,0;23,8;89,6
Sudeste;SP;3530300;35808325;Urbana;Privada;100,0;0,0;100,0;14,3;66,1
Sudeste;SP;3530300;35911446;Urbana;Estadual;88,6;21,8;100,0;26,8;74,3
Sudeste;SP;3530409;35028897;Urbana;Estadual;91,6;10,5;100,0;20,7;57,6
Sudeste;SP;3530508;35004360;Urbana;Privada;100,0;1,7;100,0;19,3;60,4
Sudeste;SP;3530508;35018971;Urbana;Estadual;95,8;9,3;100,0;7,5;37,9
Sudeste;SP;3530508;35019012;Urbana;Estadual;80,3;27,6;100,0;25,7;48,1
Sudeste;SP;3530508;35019161;Urbana;Estadual;100,0;12,8;100,0;20,1;58,1
Sudeste;SP;3530508;35019197;Urbana;Estadual;94,0;5,5;100,0;27,5;52,9
Sudeste;SP;3530508;35019203;Urbana;Estadual;83,3;31,6;100,0;6,3;29,3
Sudeste;SP;3530508;35019215;Urbana;Estadual;93,4;15,4;100,0;19,5;58,6
Sudeste;SP;3530508;35019331;Urbana;Estadual;98,5;5,7;100,0;37,1;58,4
Sudeste;SP;3530508;35041497;Urbana;Estadual;98,7;15,2;100,0;19,8;58,5
Sudeste;SP;3530508;35045974;Urbana;Estadual;97,8;5,3;100,0;32,9;73,9
Sudeste;SP;3530508;35059791;Urbana;Municipal;81,9;16,2;100,0;31,7;57,5
Sudeste;SP;3530508;35113013;Urbana;Privada;100,0;7,8;100,0;34,0;64,3
Sudeste;SP;3530508;35134338;Urbana;Privada;100,0;1,4;100,0;23,0;70,0
Sudeste;SP;3530508;35169043;Urbana;Privada;100,0;1,9;100,0;26,3;75,7
Sudeste;SP;3530508;35507124;Urbana;Privada;96,9;3,8;100,0;32,5;64,0
Sudeste;SP;3530508;35901295;Urbana;Estadual;99,5;24,3;100,0;21,4;47,7
Sudeste;SP;3530607;35004312;Urbana;Privada;100,0;2,4;100,0;14,0;35,0
Sudeste;SP;3530607;35006609;Urbana;Estadual;99,9;1,9;100,0;38,0;62,8
Sudeste;SP;3530607;35006610;Urbana;Estadual;96,6;8,2;93,5;26,1;42,6
Sudeste;SP;3530607;35006622;Urbana;Estadual;85,4;5,9;97,3;35,3;58,5
Sudeste;SP;3530607;35006646;Urbana;Estadual;88,8;8,2;100,0;39,0;53,3
Sudeste;SP;3530607;35006661;Urbana;Estadual;86,6;11,2;95,8;37,6;54,5
Sudeste;SP;3530607;35006671;Urbana;Estadual;91,6;9,5;100,0;28,4;66,7
Sudeste;SP;3530607;35006683;Urbana;Estadual;94,0;6,3;100,0;19,6;52,6
Sudeste;SP;3530607;35006695;Urbana;Estadual;97,5;7,4;95,0;29,1;51,5
Sudeste;SP;3530607;35006701;Urbana;Estadual;90,0;5,1;100,0;34,0;54,1
Sudeste;SP;3530607;35006713;Urbana;Estadual;93,4;5,1;100,0;32,6;69,0
Sudeste;SP;3530607;35006725;Urbana;Estadual;97,6;7,7;100,0;30,3;49,4
Sudeste;SP;3530607;35006798;Urbana;Estadual;93,4;3,8;100,0;19,5;57,5
Sudeste;SP;3530607;35006804;Rural;Estadual;75,0;25,0;100,0;4,0;56,0
Sudeste;SP;3530607;35006816;Urbana;Estadual;91,9;7,7;93,1;29,9;57,1
Sudeste;SP;3530607;35006836;Urbana;Estadual;90,2;6,3;100,0;30,0;49,0
Sudeste;SP;3530607;35006841;Urbana;Estadual;93,9;6,4;100,0;28,5;50,7
Sudeste;SP;3530607;35006865;Urbana;Estadual;94,0;8,8;100,0;26,7;70,8
Sudeste;SP;3530607;35006889;Urbana;Estadual;95,2;6,4;100,0;31,4;71,2
Sudeste;SP;3530607;35006919;Urbana;Estadual;95,1;2,8;95,9;36,1;59,7
Sudeste;SP;3530607;35006920;Urbana;Estadual;97,2;4,5;100,0;29,0;75,4
Sudeste;SP;3530607;35035543;Urbana;Estadual;87,2;5,7;100,0;24,4;64,2
Sudeste;SP;3530607;35040496;Urbana;Estadual;90,1;8,2;94,4;24,3;60,4
Sudeste;SP;3530607;35041105;Urbana;Estadual;91,8;16,4;100,0;18,3;75,8
Sudeste;SP;3530607;35041130;Urbana;Estadual;90,8;6,7;100,0;27,5;61,8
Sudeste;SP;3530607;35041944;Urbana;Estadual;92,3;11,3;100,0;33,8;55,6
Sudeste;SP;3530607;35043795;Rural;Estadual;88,9;3,4;92,3;25,5;61,9
Sudeste;SP;3530607;35044982;Urbana;Estadual;87,6;9,9;97,1;38,2;59,9
Sudeste;SP;3530607;35048495;Urbana;Estadual;85,6;9,5;92,5;37,8;48,5
Sudeste;SP;3530607;35079900;Urbana;Estadual;82,4;6,3;100,0;10,7;52,0
Sudeste;SP;3530607;35108303;Urbana;Privada;100,0;2,5;100,0;33,7;69,1
Sudeste;SP;3530607;35108339;Urbana;Privada;98,9;0,0;100,0;31,3;79,4
Sudeste;SP;3530607;35108340;Urbana;Privada;100,0;3,0;100,0;11,0;68,6
Sudeste;SP;3530607;35108352;Urbana;Privada;100,0;1,2;100,0;37,0;64,6
Sudeste;SP;3530607;35108364;Urbana;Privada;98,2;3,1;100,0;22,0;63,1
Sudeste;SP;3530607;35118072;Urbana;Privada;99,0;1,1;100,0;31,3;71,8
Sudeste;SP;3530607;35122993;Urbana;Privada;100,0;0,9;100,0;15,4;77,6
Sudeste;SP;3530607;35126974;Urbana;Privada;100,0;0,0;100,0;41,0;84,7
Sudeste;SP;3530607;35131039;Urbana;Privada;99,5;2,5;100,0;33,8;46,1
Sudeste;SP;3530607;35132056;Urbana;Privada;100,0;3,4;100,0;19,7;69,0
Sudeste;SP;3530607;35135094;Urbana;Privada;100,0;1,2;100,0;20,6;73,3
Sudeste;SP;3530607;35139609;Urbana;Privada;100,0;2,9;100,0;22,7;41,2
Sudeste;SP;3530607;35152195;Urbana;Privada;97,7;0,0;100,0;14,3;52,8
Sudeste;SP;3530607;35152249;Urbana;Privada;100,0;0,0;100,0;19,5;69,2
Sudeste;SP;3530607;35167034;Urbana;Privada;100,0;3,7;100,0;18,0;64,7
Sudeste;SP;3530607;35175857;Urbana;Privada;100,0;2,2;100,0;15,3;50,0
Sudeste;SP;3530607;35179486;Urbana;Privada;100,0;0,0;100,0;9,0;77,8
Sudeste;SP;3530607;35179565;Urbana;Privada;98,8;0,0;92,9;12,5;71,0
Sudeste;SP;3530607;35179577;Urbana;Privada;100,0;8,0;100,0;8,3;65,7
Sudeste;SP;3530607;35191243;Urbana;Estadual;100,0;2,5;100,0;29,8;61,5
Sudeste;SP;3530607;35191267;Urbana;Estadual;93,5;3,6;100,0;18,3;68,6
Sudeste;SP;3530607;35193914;Urbana;Privada;100,0;2,4;100,0;20,5;82,4
Sudeste;SP;3530607;35194074;Urbana;Privada;100,0;0,0;90,9;11,0;66,7
Sudeste;SP;3530607;35290762;Urbana;Privada;97,4;5,1;100,0;26,3;61,8
Sudeste;SP;3530607;35299182;Urbana;Privada;100,0;1,3;100,0;25,7;63,8
Sudeste;SP;3530607;35368015;Urbana;Privada;100,0;2,2;100,0;27,8;62,1
Sudeste;SP;3530607;35429673;Urbana;Privada;100,0;0,0;100,0;27,7;79,1
Sudeste;SP;3530607;35430146;Urbana;Privada;100,0;0,0;100,0;13,0;71,0
Sudeste;SP;3530607;35446312;Urbana;Estadual;89,3;8,5;95,2;31,7;42,8
Sudeste;SP;3530607;35450868;Urbana;Privada;100,0;0,7;100,0;45,3;84,7
